,inputs,targets
262,"Eq(10*f(x) - 998*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(499 - sqrt(248991))) + C2*exp(x*(sqrt(248991) + 499)))"
263,"Eq(18*f(x) - 882*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(147 - sqrt(21607))) + C2*exp(3*x*(sqrt(21607) + 147)))"
264,"Eq(55*f(x) - 739*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(739 - sqrt(545901))/2) + C2*exp(x*(sqrt(545901) + 739)/2))"
265,"Eq(386*f(x) - 339*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(339 - 11*sqrt(937))/2) + C2*exp(x*(11*sqrt(937) + 339)/2))"
266,"Eq(379*f(x) - 759*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(759 - sqrt(574565))/2) + C2*exp(x*(sqrt(574565) + 759)/2))"
267,"Eq(346*f(x) - 811*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(811 - sqrt(656337))/2) + C2*exp(x*(sqrt(656337) + 811)/2))"
268,"Eq(337*f(x) - 940*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(470 - 9*sqrt(2723))) + C2*exp(x*(9*sqrt(2723) + 470)))"
269,"Eq(282*f(x) - 509*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(509 - sqrt(257953))/2) + C2*exp(x*(sqrt(257953) + 509)/2))"
270,"Eq(165*f(x) - 9*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(579)*x/2) + C2*cos(sqrt(579)*x/2))*exp(9*x/2))"
271,"Eq(85*f(x) - 704*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(352 - sqrt(123819))) + C2*exp(x*(sqrt(123819) + 352)))"
272,"Eq(186*f(x) - 555*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(555 - sqrt(307281))/2) + C2*exp(x*(sqrt(307281) + 555)/2))"
273,"Eq(83*f(x) - 287*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(287 - sqrt(82037))/2) + C2*exp(x*(sqrt(82037) + 287)/2))"
274,"Eq(308*f(x) - 850*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(425 - sqrt(180317))) + C2*exp(x*(sqrt(180317) + 425)))"
275,"Eq(77*f(x) - 240*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(120 - sqrt(14323))) + C2*exp(x*(sqrt(14323) + 120)))"
276,"Eq(290*f(x) - 96*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(48 - sqrt(2014))) + C2*exp(x*(sqrt(2014) + 48)))"
277,"Eq(118*f(x) - 368*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(184 - sqrt(33738))) + C2*exp(x*(sqrt(33738) + 184)))"
278,"Eq(141*f(x) - 869*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(869 - sqrt(754597))/2) + C2*exp(x*(sqrt(754597) + 869)/2))"
279,"Eq(361*f(x) - 40*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(20 - sqrt(39))) + C2*exp(x*(sqrt(39) + 20)))"
280,"Eq(93*f(x) - 307*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(307 - sqrt(93877))/2) + C2*exp(x*(sqrt(93877) + 307)/2))"
281,"Eq(59*f(x) - 948*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(474 - sqrt(224617))) + C2*exp(x*(sqrt(224617) + 474)))"
282,"Eq(153*f(x) - 697*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(697 - sqrt(485197))/2) + C2*exp(x*(sqrt(485197) + 697)/2))"
283,"Eq(105*f(x) - 762*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(381 - 4*sqrt(9066))) + C2*exp(x*(4*sqrt(9066) + 381)))"
284,"Eq(265*f(x) - 961*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(961 - sqrt(922461))/2) + C2*exp(x*(sqrt(922461) + 961)/2))"
285,"Eq(193*f(x) - 278*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - 2*sqrt(4782))) + C2*exp(x*(2*sqrt(4782) + 139)))"
286,"Eq(390*f(x) - 759*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(759 - sqrt(574521))/2) + C2*exp(x*(sqrt(574521) + 759)/2))"
287,"Eq(222*f(x) - 797*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(797 - sqrt(634321))/2) + C2*exp(x*(sqrt(634321) + 797)/2))"
288,"Eq(325*f(x) - 936*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(468 - sqrt(218699))) + C2*exp(x*(sqrt(218699) + 468)))"
289,"Eq(34*f(x) - 969*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(969 - 235*sqrt(17))/2) + C2*exp(x*(235*sqrt(17) + 969)/2))"
290,"Eq(337*f(x) - 683*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(683 - sqrt(465141))/2) + C2*exp(x*(sqrt(465141) + 683)/2))"
291,"Eq(309*f(x) - 644*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(322 - 5*sqrt(4135))) + C2*exp(x*(5*sqrt(4135) + 322)))"
292,"Eq(115*f(x) - 485*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(485 - 3*sqrt(26085))/2) + C2*exp(x*(3*sqrt(26085) + 485)/2))"
293,"Eq(158*f(x) - 803*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(803 - sqrt(644177))/2) + C2*exp(x*(sqrt(644177) + 803)/2))"
294,"Eq(148*f(x) - 540*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(135 - 2*sqrt(4547))) + C2*exp(2*x*(2*sqrt(4547) + 135)))"
295,"Eq(12*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(138 - sqrt(19041))) + C2*exp(2*x*(sqrt(19041) + 138)))"
296,"Eq(365*f(x) - 561*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(561 - sqrt(313261))/2) + C2*exp(x*(sqrt(313261) + 561)/2))"
297,"Eq(125*f(x) - 784*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(392 - sqrt(153539))) + C2*exp(x*(sqrt(153539) + 392)))"
298,"Eq(27*f(x) - 512*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(256 - sqrt(65509))) + C2*exp(x*(sqrt(65509) + 256)))"
299,"Eq(326*f(x) - 888*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(444 - sqrt(196810))) + C2*exp(x*(sqrt(196810) + 444)))"
300,"Eq(388*f(x) - 655*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(655 - 3*sqrt(47497))/2) + C2*exp(x*(3*sqrt(47497) + 655)/2))"
301,"Eq(291*f(x) - 169*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(169 - sqrt(27397))/2) + C2*exp(x*(sqrt(27397) + 169)/2))"
302,"Eq(344*f(x) - 738*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(369 - sqrt(135817))) + C2*exp(x*(sqrt(135817) + 369)))"
303,"Eq(83*f(x) - 620*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(310 - sqrt(96017))) + C2*exp(x*(sqrt(96017) + 310)))"
304,"Eq(243*f(x) - 952*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(476 - sqrt(226333))) + C2*exp(x*(sqrt(226333) + 476)))"
305,"Eq(20*f(x) - 446*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(223 - sqrt(49709))) + C2*exp(x*(sqrt(49709) + 223)))"
306,"Eq(23*f(x) - 978*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(489 - sqrt(239098))) + C2*exp(x*(sqrt(239098) + 489)))"
307,"Eq(180*f(x) - 17*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(431)*x/2) + C2*cos(sqrt(431)*x/2))*exp(17*x/2))"
308,"Eq(186*f(x) - 423*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(423 - sqrt(178185))/2) + C2*exp(x*(sqrt(178185) + 423)/2))"
309,"Eq(251*f(x) - 147*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(147 - sqrt(20605))/2) + C2*exp(x*(sqrt(20605) + 147)/2))"
310,"Eq(135*f(x) - 843*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(281 - sqrt(78901))/2) + C2*exp(3*x*(sqrt(78901) + 281)/2))"
311,"Eq(322*f(x) - 751*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(751 - sqrt(562713))/2) + C2*exp(x*(sqrt(562713) + 751)/2))"
312,"Eq(146*f(x) - 385*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(385 - sqrt(147641))/2) + C2*exp(x*(sqrt(147641) + 385)/2))"
313,"Eq(233*f(x) - 981*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(981 - 7*sqrt(19621))/2) + C2*exp(x*(7*sqrt(19621) + 981)/2))"
314,"Eq(374*f(x) - 290*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(145 - sqrt(20651))) + C2*exp(x*(sqrt(20651) + 145)))"
315,"Eq(294*f(x) - 481*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(230185))/2) + C2*exp(x*(sqrt(230185) + 481)/2))"
316,"Eq(78*f(x) - 417*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(417 - sqrt(173577))/2) + C2*exp(x*(sqrt(173577) + 417)/2))"
317,"Eq(345*f(x) - 678*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(339 - 4*sqrt(7161))) + C2*exp(x*(4*sqrt(7161) + 339)))"
318,"Eq(6*f(x) - 315*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(315 - sqrt(99201))/2) + C2*exp(x*(sqrt(99201) + 315)/2))"
319,"Eq(182*f(x) - 65*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(3497))/2) + C2*exp(x*(sqrt(3497) + 65)/2))"
320,"Eq(396*f(x) - 331*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(331 - sqrt(107977))/2) + C2*exp(x*(sqrt(107977) + 331)/2))"
321,"Eq(300*f(x) - 816*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(204 - sqrt(41541))) + C2*exp(2*x*(sqrt(41541) + 204)))"
322,"Eq(364*f(x) - 216*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(54 - 5*sqrt(113))) + C2*exp(2*x*(5*sqrt(113) + 54)))"
323,"Eq(2*f(x) - 531*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(531 - sqrt(281953))/2) + C2*exp(x*(sqrt(281953) + 531)/2))"
324,"Eq(174*f(x) - 999*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(999 - sqrt(997305))/2) + C2*exp(x*(sqrt(997305) + 999)/2))"
325,"Eq(174*f(x) - 626*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(313 - sqrt(97795))) + C2*exp(x*(sqrt(97795) + 313)))"
326,"Eq(5*f(x) - 919*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(919 - sqrt(844541))/2) + C2*exp(x*(sqrt(844541) + 919)/2))"
327,"Eq(70*f(x) - 77*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(77 - sqrt(5649))/2) + C2*exp(x*(sqrt(5649) + 77)/2))"
328,"Eq(84*f(x) - 103*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(103 - sqrt(10273))/2) + C2*exp(x*(sqrt(10273) + 103)/2))"
329,"Eq(84*f(x) - 185*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(185 - sqrt(33889))/2) + C2*exp(x*(sqrt(33889) + 185)/2))"
330,"Eq(218*f(x) - 149*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(149 - sqrt(21329))/2) + C2*exp(x*(sqrt(21329) + 149)/2))"
331,"Eq(178*f(x) - 431*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(431 - 3*sqrt(20561))/2) + C2*exp(x*(3*sqrt(20561) + 431)/2))"
332,"Eq(19*f(x) - 518*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(259 - sqrt(67062))) + C2*exp(x*(sqrt(67062) + 259)))"
333,"Eq(55*f(x) - 248*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(124 - sqrt(15321))) + C2*exp(x*(sqrt(15321) + 124)))"
334,"Eq(122*f(x) - 473*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(473 - sqrt(223241))/2) + C2*exp(x*(sqrt(223241) + 473)/2))"
335,"Eq(79*f(x) - 606*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(303 - sqrt(91730))) + C2*exp(x*(sqrt(91730) + 303)))"
336,"Eq(396*f(x) - 49*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(49 - sqrt(817))/2) + C2*exp(x*(sqrt(817) + 49)/2))"
337,"Eq(210*f(x) - 636*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(318 - 11*sqrt(834))) + C2*exp(x*(11*sqrt(834) + 318)))"
338,"Eq(326*f(x) - 346*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(173 - sqrt(29603))) + C2*exp(x*(sqrt(29603) + 173)))"
339,"Eq(85*f(x) - 411*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(411 - sqrt(168581))/2) + C2*exp(x*(sqrt(168581) + 411)/2))"
340,"Eq(67*f(x) - 907*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(907 - sqrt(822381))/2) + C2*exp(x*(sqrt(822381) + 907)/2))"
341,"Eq(376*f(x) - 856*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(214 - 3*sqrt(5078))) + C2*exp(2*x*(3*sqrt(5078) + 214)))"
342,"Eq(90*f(x) - 798*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(133 - sqrt(17679))) + C2*exp(3*x*(sqrt(17679) + 133)))"
343,"Eq(275*f(x) - 524*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(262 - sqrt(68369))) + C2*exp(x*(sqrt(68369) + 262)))"
344,"Eq(131*f(x) - 653*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(653 - sqrt(425885))/2) + C2*exp(x*(sqrt(425885) + 653)/2))"
345,"Eq(334*f(x) - 121*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(121 - sqrt(13305))/2) + C2*exp(x*(sqrt(13305) + 121)/2))"
346,"Eq(223*f(x) - 235*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(235 - 3*sqrt(6037))/2) + C2*exp(x*(3*sqrt(6037) + 235)/2))"
347,"Eq(231*f(x) - 558*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(279 - sqrt(77610))) + C2*exp(x*(sqrt(77610) + 279)))"
348,"Eq(17*f(x) - 722*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(361 - 16*sqrt(509))) + C2*exp(x*(16*sqrt(509) + 361)))"
349,"Eq(183*f(x) - 494*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(247 - sqrt(60826))) + C2*exp(x*(sqrt(60826) + 247)))"
350,"Eq(195*f(x) - 642*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(321 - sqrt(102846))) + C2*exp(x*(sqrt(102846) + 321)))"
351,"Eq(198*f(x) - 43*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(43 - sqrt(1057))/2) + C2*exp(x*(sqrt(1057) + 43)/2))"
352,"Eq(193*f(x) - 248*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(124 - 3*sqrt(1687))) + C2*exp(x*(3*sqrt(1687) + 124)))"
353,"Eq(329*f(x) - 396*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(198 - 5*sqrt(1555))) + C2*exp(x*(5*sqrt(1555) + 198)))"
354,"Eq(37*f(x) - 70*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(35 - 6*sqrt(33))) + C2*exp(x*(6*sqrt(33) + 35)))"
355,"Eq(200*f(x) - 329*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(329 - sqrt(107441))/2) + C2*exp(x*(sqrt(107441) + 329)/2))"
356,"Eq(30*f(x) - 625*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(625 - sqrt(390505))/2) + C2*exp(x*(sqrt(390505) + 625)/2))"
357,"Eq(62*f(x) - 139*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - sqrt(19073))/2) + C2*exp(x*(sqrt(19073) + 139)/2))"
358,"Eq(263*f(x) - 553*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(553 - sqrt(304757))/2) + C2*exp(x*(sqrt(304757) + 553)/2))"
359,"Eq(38*f(x) - 276*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(138 - sqrt(19006))) + C2*exp(x*(sqrt(19006) + 138)))"
360,"Eq(195*f(x) - 377*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(377 - sqrt(141349))/2) + C2*exp(x*(sqrt(141349) + 377)/2))"
361,"Eq(167*f(x) - 527*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(527 - sqrt(277061))/2) + C2*exp(x*(sqrt(277061) + 527)/2))"
362,"Eq(24*f(x) - 217*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(217 - sqrt(46993))/2) + C2*exp(x*(sqrt(46993) + 217)/2))"
363,"Eq(205*f(x) - 849*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(849 - sqrt(719981))/2) + C2*exp(x*(sqrt(719981) + 849)/2))"
364,"Eq(255*f(x) - 273*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - sqrt(73509))/2) + C2*exp(x*(sqrt(73509) + 273)/2))"
365,"Eq(192*f(x) - 368*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(8*x*(23 - sqrt(526))) + C2*exp(8*x*(sqrt(526) + 23)))"
366,"Eq(253*f(x) - 503*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(503 - sqrt(251997))/2) + C2*exp(x*(sqrt(251997) + 503)/2))"
367,"Eq(97*f(x) - 750*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(375 - 4*sqrt(8783))) + C2*exp(x*(4*sqrt(8783) + 375)))"
368,"Eq(32*f(x) - 340*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(85 - sqrt(7217))) + C2*exp(2*x*(sqrt(7217) + 85)))"
369,"Eq(183*f(x) - 770*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(385 - sqrt(148042))) + C2*exp(x*(sqrt(148042) + 385)))"
370,"Eq(52*f(x) - 630*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(315 - sqrt(99173))) + C2*exp(x*(sqrt(99173) + 315)))"
371,"Eq(46*f(x) - 305*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(305 - sqrt(92841))/2) + C2*exp(x*(sqrt(92841) + 305)/2))"
372,"Eq(292*f(x) - 495*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(495 - sqrt(243857))/2) + C2*exp(x*(sqrt(243857) + 495)/2))"
373,"Eq(43*f(x) - 608*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(304 - sqrt(92373))) + C2*exp(x*(sqrt(92373) + 304)))"
374,"Eq(124*f(x) - 68*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(17 - sqrt(258))) + C2*exp(2*x*(sqrt(258) + 17)))"
375,"Eq(65*f(x) - 316*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(158 - sqrt(24899))) + C2*exp(x*(sqrt(24899) + 158)))"
376,"Eq(287*f(x) - 838*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(419 - sqrt(175274))) + C2*exp(x*(sqrt(175274) + 419)))"
377,"Eq(264*f(x) - 407*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(407 - sqrt(164593))/2) + C2*exp(x*(sqrt(164593) + 407)/2))"
378,"Eq(321*f(x) - 556*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(278 - sqrt(76963))) + C2*exp(x*(sqrt(76963) + 278)))"
379,"Eq(391*f(x) - 50*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(25 - 3*sqrt(26))) + C2*exp(x*(3*sqrt(26) + 25)))"
380,"Eq(257*f(x) - 275*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(275 - sqrt(74597))/2) + C2*exp(x*(sqrt(74597) + 275)/2))"
381,"Eq(321*f(x) - 792*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(396 - sqrt(156495))) + C2*exp(x*(sqrt(156495) + 396)))"
382,"Eq(265*f(x) - 724*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(362 - 3*sqrt(14531))) + C2*exp(x*(3*sqrt(14531) + 362)))"
383,"Eq(126*f(x) - 999*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(333 - sqrt(110833))/2) + C2*exp(3*x*(sqrt(110833) + 333)/2))"
384,"Eq(244*f(x) - 159*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(159 - sqrt(24305))/2) + C2*exp(x*(sqrt(24305) + 159)/2))"
385,"Eq(24*f(x) - 273*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - sqrt(74433))/2) + C2*exp(x*(sqrt(74433) + 273)/2))"
386,"Eq(8*f(x) - 743*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(743 - sqrt(552017))/2) + C2*exp(x*(sqrt(552017) + 743)/2))"
387,"Eq(328*f(x) - 829*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(829 - sqrt(685929))/2) + C2*exp(x*(sqrt(685929) + 829)/2))"
388,"Eq(22*f(x) - 454*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(227 - 3*sqrt(5723))) + C2*exp(x*(3*sqrt(5723) + 227)))"
389,"Eq(298*f(x) - 157*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(157 - sqrt(23457))/2) + C2*exp(x*(sqrt(23457) + 157)/2))"
390,"Eq(274*f(x) - 887*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(887 - 3*sqrt(87297))/2) + C2*exp(x*(3*sqrt(87297) + 887)/2))"
391,"Eq(324*f(x) - 101*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(101 - sqrt(8905))/2) + C2*exp(x*(sqrt(8905) + 101)/2))"
392,"Eq(351*f(x) - 9*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(21*sqrt(3)*x/2) + C2*cos(21*sqrt(3)*x/2))*exp(9*x/2))"
