,inputs,targets
263,"Eq(252*f(x) - 445*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - sqrt(197017))/2) + C2*exp(x*(sqrt(197017) + 445)/2))"
264,"Eq(75*f(x) - 342*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(171 - sqrt(29166))) + C2*exp(x*(sqrt(29166) + 171)))"
265,"Eq(344*f(x) - 65*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - sqrt(2849))/2) + C2*exp(x*(sqrt(2849) + 65)/2))"
266,"Eq(72*f(x) - 523*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(523 - sqrt(273241))/2) + C2*exp(x*(sqrt(273241) + 523)/2))"
267,"Eq(101*f(x) - 755*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(755 - sqrt(569621))/2) + C2*exp(x*(sqrt(569621) + 755)/2))"
268,"Eq(393*f(x) - 124*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(62 - sqrt(3451))) + C2*exp(x*(sqrt(3451) + 62)))"
269,"Eq(311*f(x) - 904*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(452 - sqrt(203993))) + C2*exp(x*(sqrt(203993) + 452)))"
270,"Eq(109*f(x) - 118*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(59 - 2*sqrt(843))) + C2*exp(x*(2*sqrt(843) + 59)))"
271,"Eq(24*f(x) - 394*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(197 - sqrt(38785))) + C2*exp(x*(sqrt(38785) + 197)))"
272,"Eq(288*f(x) - 249*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(83 - sqrt(6761))/2) + C2*exp(3*x*(sqrt(6761) + 83)/2))"
273,"Eq(396*f(x) - 173*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(173 - sqrt(28345))/2) + C2*exp(x*(sqrt(28345) + 173)/2))"
274,"Eq(223*f(x) - 844*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(422 - sqrt(177861))) + C2*exp(x*(sqrt(177861) + 422)))"
275,"Eq(181*f(x) - 488*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(244 - 3*sqrt(6595))) + C2*exp(x*(3*sqrt(6595) + 244)))"
276,"Eq(182*f(x) - 485*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(485 - sqrt(234497))/2) + C2*exp(x*(sqrt(234497) + 485)/2))"
277,"Eq(7*f(x) - 107*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(107 - 9*sqrt(141))/2) + C2*exp(x*(9*sqrt(141) + 107)/2))"
278,"Eq(58*f(x) - 636*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(318 - sqrt(101066))) + C2*exp(x*(sqrt(101066) + 318)))"
279,"Eq(70*f(x) - 977*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(977 - sqrt(954249))/2) + C2*exp(x*(sqrt(954249) + 977)/2))"
280,"Eq(51*f(x) - 583*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(583 - sqrt(339685))/2) + C2*exp(x*(sqrt(339685) + 583)/2))"
281,"Eq(321*f(x) - 409*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(409 - 113*sqrt(13))/2) + C2*exp(x*(113*sqrt(13) + 409)/2))"
282,"Eq(191*f(x) - 581*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(581 - sqrt(336797))/2) + C2*exp(x*(sqrt(336797) + 581)/2))"
283,"Eq(205*f(x) - 240*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(120 - sqrt(14195))) + C2*exp(x*(sqrt(14195) + 120)))"
284,"Eq(124*f(x) - 660*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(165 - sqrt(27194))) + C2*exp(2*x*(sqrt(27194) + 165)))"
285,"Eq(115*f(x) - 445*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - sqrt(197565))/2) + C2*exp(x*(sqrt(197565) + 445)/2))"
286,"Eq(324*f(x) - 802*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(401 - sqrt(160477))) + C2*exp(x*(sqrt(160477) + 401)))"
287,"Eq(86*f(x) - 624*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(312 - sqrt(97258))) + C2*exp(x*(sqrt(97258) + 312)))"
288,"Eq(149*f(x) - 611*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(611 - 5*sqrt(14909))/2) + C2*exp(x*(5*sqrt(14909) + 611)/2))"
289,"Eq(237*f(x) - 220*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(110 - sqrt(11863))) + C2*exp(x*(sqrt(11863) + 110)))"
290,"Eq(113*f(x) - 967*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(967 - sqrt(934637))/2) + C2*exp(x*(sqrt(934637) + 967)/2))"
291,"Eq(315*f(x) - 289*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - sqrt(82261))/2) + C2*exp(x*(sqrt(82261) + 289)/2))"
292,"Eq(128*f(x) - 580*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(145 - sqrt(20993))) + C2*exp(2*x*(sqrt(20993) + 145)))"
293,"Eq(164*f(x) - 970*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(485 - sqrt(235061))) + C2*exp(x*(sqrt(235061) + 485)))"
294,"Eq(198*f(x) - 355*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(355 - sqrt(125233))/2) + C2*exp(x*(sqrt(125233) + 355)/2))"
295,"Eq(195*f(x) - 901*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(901 - sqrt(811021))/2) + C2*exp(x*(sqrt(811021) + 901)/2))"
296,"Eq(240*f(x) - 398*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - sqrt(39361))) + C2*exp(x*(sqrt(39361) + 199)))"
297,"Eq(295*f(x) - 20*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(195)*x) + C2*cos(sqrt(195)*x))*exp(10*x))"
298,"Eq(42*f(x) - 354*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(177 - sqrt(31287))) + C2*exp(x*(sqrt(31287) + 177)))"
299,"Eq(22*f(x) - 624*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(312 - sqrt(97322))) + C2*exp(x*(sqrt(97322) + 312)))"
300,"Eq(275*f(x) - 867*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(867 - sqrt(750589))/2) + C2*exp(x*(sqrt(750589) + 867)/2))"
301,"Eq(26*f(x) - 623*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(623 - 5*sqrt(15521))/2) + C2*exp(x*(5*sqrt(15521) + 623)/2))"
302,"Eq(8*f(x) - 215*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(215 - sqrt(46193))/2) + C2*exp(x*(sqrt(46193) + 215)/2))"
303,"Eq(204*f(x) - 698*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(349 - sqrt(121597))) + C2*exp(x*(sqrt(121597) + 349)))"
304,"Eq(195*f(x) - 15*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(555)*x/2) + C2*cos(sqrt(555)*x/2))*exp(15*x/2))"
305,"Eq(130*f(x) - 84*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(42 - sqrt(1634))) + C2*exp(x*(sqrt(1634) + 42)))"
306,"Eq(256*f(x) - 710*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(355 - sqrt(125769))) + C2*exp(x*(sqrt(125769) + 355)))"
307,"Eq(314*f(x) - 207*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(207 - sqrt(41593))/2) + C2*exp(x*(sqrt(41593) + 207)/2))"
308,"Eq(347*f(x) - 705*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(705 - sqrt(495637))/2) + C2*exp(x*(sqrt(495637) + 705)/2))"
309,"Eq(368*f(x) - 807*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(807 - sqrt(649777))/2) + C2*exp(x*(sqrt(649777) + 807)/2))"
310,"Eq(367*f(x) - 721*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(721 - 3*sqrt(57597))/2) + C2*exp(x*(3*sqrt(57597) + 721)/2))"
311,"Eq(336*f(x) - 645*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(645 - sqrt(414681))/2) + C2*exp(x*(sqrt(414681) + 645)/2))"
312,"Eq(109*f(x) - 341*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(341 - sqrt(115845))/2) + C2*exp(x*(sqrt(115845) + 341)/2))"
313,"Eq(301*f(x) - 810*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(405 - 122*sqrt(11))) + C2*exp(x*(122*sqrt(11) + 405)))"
314,"Eq(19*f(x) - 549*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(549 - 5*sqrt(12053))/2) + C2*exp(x*(5*sqrt(12053) + 549)/2))"
315,"Eq(96*f(x) - 328*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(41 - 5*sqrt(67))) + C2*exp(4*x*(5*sqrt(67) + 41)))"
316,"Eq(140*f(x) - 847*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(847 - sqrt(716849))/2) + C2*exp(x*(sqrt(716849) + 847)/2))"
317,"Eq(73*f(x) - 853*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(853 - 3*sqrt(80813))/2) + C2*exp(x*(3*sqrt(80813) + 853)/2))"
318,"Eq(98*f(x) - 358*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(179 - sqrt(31943))) + C2*exp(x*(sqrt(31943) + 179)))"
319,"Eq(285*f(x) - 192*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(96 - sqrt(8931))) + C2*exp(x*(sqrt(8931) + 96)))"
320,"Eq(279*f(x) - 532*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(266 - sqrt(70477))) + C2*exp(x*(sqrt(70477) + 266)))"
321,"Eq(385*f(x) - 966*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(483 - 2*sqrt(58226))) + C2*exp(x*(2*sqrt(58226) + 483)))"
322,"Eq(123*f(x) - 629*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(629 - sqrt(395149))/2) + C2*exp(x*(sqrt(395149) + 629)/2))"
323,"Eq(197*f(x) - 414*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(207 - 2*sqrt(10663))) + C2*exp(x*(2*sqrt(10663) + 207)))"
324,"Eq(107*f(x) - 908*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(454 - sqrt(206009))) + C2*exp(x*(sqrt(206009) + 454)))"
325,"Eq(88*f(x) - 116*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(29 - 3*sqrt(91))) + C2*exp(2*x*(3*sqrt(91) + 29)))"
326,"Eq(189*f(x) - 73*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(73 - sqrt(4573))/2) + C2*exp(x*(sqrt(4573) + 73)/2))"
327,"Eq(309*f(x) - 882*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(441 - 2*sqrt(48543))) + C2*exp(x*(2*sqrt(48543) + 441)))"
328,"Eq(148*f(x) - 244*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(61 - 2*sqrt(921))) + C2*exp(2*x*(2*sqrt(921) + 61)))"
329,"Eq(275*f(x) - 693*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(693 - sqrt(479149))/2) + C2*exp(x*(sqrt(479149) + 693)/2))"
330,"Eq(292*f(x) - 204*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(51 - 4*sqrt(158))) + C2*exp(2*x*(4*sqrt(158) + 51)))"
331,"Eq(225*f(x) - 199*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - 13*sqrt(229))/2) + C2*exp(x*(13*sqrt(229) + 199)/2))"
332,"Eq(183*f(x) - 141*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(141 - sqrt(19149))/2) + C2*exp(x*(sqrt(19149) + 141)/2))"
333,"Eq(179*f(x) - 296*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(148 - 5*sqrt(869))) + C2*exp(x*(5*sqrt(869) + 148)))"
334,"Eq(91*f(x) - 254*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(127 - 27*sqrt(22))) + C2*exp(x*(27*sqrt(22) + 127)))"
335,"Eq(250*f(x) - 770*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(77 - sqrt(5919))) + C2*exp(5*x*(sqrt(5919) + 77)))"
336,"Eq(228*f(x) - 283*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(283 - sqrt(79177))/2) + C2*exp(x*(sqrt(79177) + 283)/2))"
337,"Eq(237*f(x) - 598*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - 2*sqrt(22291))) + C2*exp(x*(2*sqrt(22291) + 299)))"
338,"Eq(258*f(x) - 525*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(525 - sqrt(274593))/2) + C2*exp(x*(sqrt(274593) + 525)/2))"
339,"Eq(344*f(x) - 809*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(809 - sqrt(653105))/2) + C2*exp(x*(sqrt(653105) + 809)/2))"
340,"Eq(382*f(x) - 748*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(374 - sqrt(139494))) + C2*exp(x*(sqrt(139494) + 374)))"
341,"Eq(382*f(x) - 590*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(295 - 3*sqrt(9627))) + C2*exp(x*(3*sqrt(9627) + 295)))"
342,"Eq(64*f(x) - 88*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(11 - 3*sqrt(13))) + C2*exp(4*x*(3*sqrt(13) + 11)))"
343,"Eq(224*f(x) - 731*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(731 - sqrt(533465))/2) + C2*exp(x*(sqrt(533465) + 731)/2))"
344,"Eq(52*f(x) - 332*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(83 - 6*sqrt(191))) + C2*exp(2*x*(6*sqrt(191) + 83)))"
345,"Eq(119*f(x) - 653*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(653 - sqrt(425933))/2) + C2*exp(x*(sqrt(425933) + 653)/2))"
346,"Eq(172*f(x) - 917*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(917 - sqrt(840201))/2) + C2*exp(x*(sqrt(840201) + 917)/2))"
347,"Eq(70*f(x) - 756*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(378 - 101*sqrt(14))) + C2*exp(x*(101*sqrt(14) + 378)))"
348,"Eq(329*f(x) - 251*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - 13*sqrt(365))/2) + C2*exp(x*(13*sqrt(365) + 251)/2))"
349,"Eq(180*f(x) - 641*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(641 - sqrt(410161))/2) + C2*exp(x*(sqrt(410161) + 641)/2))"
350,"Eq(291*f(x) - 425*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(425 - sqrt(179461))/2) + C2*exp(x*(sqrt(179461) + 425)/2))"
351,"Eq(177*f(x) - 519*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(519 - sqrt(268653))/2) + C2*exp(x*(sqrt(268653) + 519)/2))"
352,"Eq(84*f(x) - 606*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(303 - 5*sqrt(3669))) + C2*exp(x*(5*sqrt(3669) + 303)))"
353,"Eq(267*f(x) - 837*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(837 - 11*sqrt(5781))/2) + C2*exp(x*(11*sqrt(5781) + 837)/2))"
354,"Eq(182*f(x) - 146*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(73 - sqrt(5147))) + C2*exp(x*(sqrt(5147) + 73)))"
355,"Eq(226*f(x) - 7*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(3*sqrt(95)*x/2) + C2*cos(3*sqrt(95)*x/2))*exp(7*x/2))"
356,"Eq(3*f(x) - 8*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(4 - sqrt(13))) + C2*exp(x*(sqrt(13) + 4)))"
357,"Eq(265*f(x) - 980*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(490 - sqrt(239835))) + C2*exp(x*(sqrt(239835) + 490)))"
358,"Eq(271*f(x) - 801*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(801 - sqrt(640517))/2) + C2*exp(x*(sqrt(640517) + 801)/2))"
359,"Eq(202*f(x) - 382*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(191 - 3*sqrt(4031))) + C2*exp(x*(3*sqrt(4031) + 191)))"
360,"Eq(314*f(x) - 553*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(553 - sqrt(304553))/2) + C2*exp(x*(sqrt(304553) + 553)/2))"
361,"Eq(201*f(x) - 34*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(17 - 2*sqrt(22))) + C2*exp(x*(2*sqrt(22) + 17)))"
362,"Eq(73*f(x) - 197*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(197 - sqrt(38517))/2) + C2*exp(x*(sqrt(38517) + 197)/2))"
363,"Eq(284*f(x) - 435*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(435 - sqrt(188089))/2) + C2*exp(x*(sqrt(188089) + 435)/2))"
364,"Eq(149*f(x) - 964*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(482 - 5*sqrt(9287))) + C2*exp(x*(5*sqrt(9287) + 482)))"
365,"Eq(75*f(x) - 641*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(641 - sqrt(410581))/2) + C2*exp(x*(sqrt(410581) + 641)/2))"
366,"Eq(139*f(x) - 266*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(133 - 15*sqrt(78))) + C2*exp(x*(15*sqrt(78) + 133)))"
367,"Eq(23*f(x) - 253*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(253 - sqrt(63917))/2) + C2*exp(x*(sqrt(63917) + 253)/2))"
368,"Eq(282*f(x) - 595*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(595 - sqrt(352897))/2) + C2*exp(x*(sqrt(352897) + 595)/2))"
369,"Eq(91*f(x) - 844*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(422 - 3*sqrt(19777))) + C2*exp(x*(3*sqrt(19777) + 422)))"
370,"Eq(326*f(x) - 890*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(445 - sqrt(197699))) + C2*exp(x*(sqrt(197699) + 445)))"
371,"Eq(99*f(x) - 925*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(925 - sqrt(855229))/2) + C2*exp(x*(sqrt(855229) + 925)/2))"
372,"Eq(133*f(x) - 358*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(179 - 2*sqrt(7977))) + C2*exp(x*(2*sqrt(7977) + 179)))"
373,"Eq(311*f(x) - 650*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(325 - sqrt(105314))) + C2*exp(x*(sqrt(105314) + 325)))"
374,"Eq(107*f(x) - 495*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(495 - sqrt(244597))/2) + C2*exp(x*(sqrt(244597) + 495)/2))"
375,"Eq(187*f(x) - 937*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(937 - 3*sqrt(97469))/2) + C2*exp(x*(3*sqrt(97469) + 937)/2))"
376,"Eq(74*f(x) - 565*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(565 - sqrt(318929))/2) + C2*exp(x*(sqrt(318929) + 565)/2))"
377,"Eq(314*f(x) - 173*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(173 - sqrt(28673))/2) + C2*exp(x*(sqrt(28673) + 173)/2))"
378,"Eq(384*f(x) - 668*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(167 - sqrt(27793))) + C2*exp(2*x*(sqrt(27793) + 167)))"
379,"Eq(289*f(x) - 305*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(305 - sqrt(91869))/2) + C2*exp(x*(sqrt(91869) + 305)/2))"
380,"Eq(298*f(x) - 307*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(307 - sqrt(93057))/2) + C2*exp(x*(sqrt(93057) + 307)/2))"
381,"Eq(63*f(x) - 631*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(631 - sqrt(397909))/2) + C2*exp(x*(sqrt(397909) + 631)/2))"
382,"Eq(33*f(x) - 120*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(60 - sqrt(3567))) + C2*exp(x*(sqrt(3567) + 60)))"
383,"Eq(345*f(x) - 853*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(853 - 7*sqrt(14821))/2) + C2*exp(x*(7*sqrt(14821) + 853)/2))"
384,"Eq(248*f(x) - 837*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(837 - sqrt(699577))/2) + C2*exp(x*(sqrt(699577) + 837)/2))"
385,"Eq(183*f(x) - 181*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(181 - sqrt(32029))/2) + C2*exp(x*(sqrt(32029) + 181)/2))"
386,"Eq(91*f(x) - 979*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(979 - 3*sqrt(106453))/2) + C2*exp(x*(3*sqrt(106453) + 979)/2))"
387,"Eq(157*f(x) - 686*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(343 - 2*sqrt(29373))) + C2*exp(x*(2*sqrt(29373) + 343)))"
388,"Eq(20*f(x) - 201*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(201 - sqrt(40321))/2) + C2*exp(x*(sqrt(40321) + 201)/2))"
389,"Eq(270*f(x) - 726*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(121 - sqrt(14611))) + C2*exp(3*x*(sqrt(14611) + 121)))"
390,"Eq(180*f(x) - 17*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(431)*x/2) + C2*cos(sqrt(431)*x/2))*exp(17*x/2))"
391,"Eq(356*f(x) - 710*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(355 - sqrt(125669))) + C2*exp(x*(sqrt(125669) + 355)))"
392,"Eq(313*f(x) - 199*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - 3*sqrt(4261))/2) + C2*exp(x*(3*sqrt(4261) + 199)/2))"
393,"Eq(85*f(x) - 728*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(364 - sqrt(132411))) + C2*exp(x*(sqrt(132411) + 364)))"
